SeqID	startPosition	endPosition	GCcontent	GCskew
CP003879.1	998600	999600	0.3193	-0.0219
CP003879.1	998800	999800	0.3043	-0.0395
CP003879.1	999000	1000000	0.3083	-0.0130
CP003879.1	999200	1000200	0.3133	-0.1118
CP003879.1	999400	1000400	0.3153	-0.0730
CP003879.1	999600	1000600	0.3183	-0.1384
CP003879.1	999800	1000800	0.2973	-0.1246
CP003879.1	1000000	1001000	0.2893	-0.1142
CP003879.1	1000200	1001200	0.2763	-0.0725
CP003879.1	1000400	1001400	0.2923	-0.1233
CP003879.1	1000600	1001600	0.2923	-0.0959
CP003879.1	1000800	1001800	0.2973	-0.1044
CP003879.1	1001000	1002000	0.3153	-0.1746
CP003879.1	1001200	1002200	0.3153	-0.1175
CP003879.1	1001400	1002400	0.3023	-0.0265
CP003879.1	1001600	1002600	0.3023	-0.0927
CP003879.1	1001800	1002800	0.3183	-0.1195
CP003879.1	1002000	1003000	0.2863	-0.0350
CP003879.1	1002200	1003200	0.2833	-0.0883
CP003879.1	1002400	1003400	0.3033	-0.1287
CP003879.1	1002600	1003600	0.3163	-0.0633
CP003879.1	1002800	1003800	0.3193	-0.0408
CP003879.1	1003000	1004000	0.3514	-0.0313
CP003879.1	1003200	1004200	0.3814	0.0184
CP003879.1	1003400	1004400	0.3854	0.0286
CP003879.1	1003600	1004600	0.3854	0.0494
CP003879.1	1003800	1004800	0.3844	0.0365
CP003879.1	1004000	1005000	0.3694	-0.0136
CP003879.1	1004200	1005200	0.3453	-0.1246
CP003879.1	1004400	1005400	0.3113	-0.1640
CP003879.1	1004600	1005600	0.3073	-0.2182
CP003879.1	1004800	1005800	0.3073	-0.1987
CP003879.1	1005000	1006000	0.3143	-0.1465
CP003879.1	1005200	1006200	0.2963	-0.0405
CP003879.1	1005400	1006400	0.3023	-0.0464
CP003879.1	1005600	1006600	0.2943	-0.0408
CP003879.1	1005800	1006800	0.2793	-0.0824
CP003879.1	1006000	1007000	0.2793	-0.1470
CP003879.1	1006200	1007200	0.2953	-0.2271
CP003879.1	1006400	1007400	0.3033	-0.2211
CP003879.1	1006600	1007600	0.2933	-0.1945
CP003879.1	1006800	1007800	0.2973	-0.1650
CP003879.1	1007000	1008000	0.2873	-0.1498
CP003879.1	1007200	1008200	0.2953	-0.1119
CP003879.1	1007400	1008400	0.2933	-0.1126
CP003879.1	1007600	1008600	0.2983	-0.1879
CP003879.1	1007800	1008800	0.3103	-0.1742
CP003879.1	1008000	1009000	0.3093	-0.1650
CP003879.1	1008200	1009200	0.3123	-0.1154
CP003879.1	1008400	1009400	0.3213	-0.1464
CP003879.1	1008600	1009600	0.3323	-0.0843
CP003879.1	1008800	1009800	0.3253	-0.0892
CP003879.1	1009000	1010000	0.3273	-0.0336
CP003879.1	1009200	1010200	0.3173	-0.1041
CP003879.1	1009400	1010400	0.3073	-0.0423
CP003879.1	1009600	1010600	0.2973	-0.0505
CP003879.1	1009800	1010800	0.3033	-0.0825
CP003879.1	1010000	1011000	0.3023	-0.1788
CP003879.1	1010200	1011200	0.2923	-0.1507
CP003879.1	1010400	1011400	0.2943	-0.1973
CP003879.1	1010600	1011600	0.2873	-0.2544
CP003879.1	1010800	1011800	0.2763	-0.2319
CP003879.1	1011000	1012000	0.2693	-0.1822
CP003879.1	1011200	1012200	0.2843	-0.2042
CP003879.1	1011400	1012400	0.2893	-0.1696
CP003879.1	1011600	1012600	0.2933	-0.1195
CP003879.1	1011800	1012800	0.3003	-0.1667
CP003879.1	1012000	1013000	0.3103	-0.1806
CP003879.1	1012200	1013200	0.3063	-0.1895
CP003879.1	1012400	1013400	0.2923	-0.2603
CP003879.1	1012600	1013600	0.3043	-0.2434
CP003879.1	1012800	1013800	0.3153	-0.1683
CP003879.1	1013000	1014000	0.3193	-0.1348
CP003879.1	1013200	1014200	0.3133	-0.0799
CP003879.1	1013400	1014400	0.3333	-0.0751
CP003879.1	1013600	1014600	0.3403	-0.0529
CP003879.1	1013800	1014800	0.3343	-0.0659
CP003879.1	1014000	1015000	0.3403	-0.0471
CP003879.1	1014200	1015200	0.3524	-0.1023
CP003879.1	1014400	1015400	0.3393	-0.0973
CP003879.1	1014600	1015600	0.3223	-0.1118
CP003879.1	1014800	1015800	0.3133	-0.1438
CP003879.1	1015000	1016000	0.2973	-0.1515
CP003879.1	1015200	1016200	0.2913	-0.0790
CP003879.1	1015400	1016400	0.3093	-0.0485
CP003879.1	1015600	1016600	0.3213	-0.0654
CP003879.1	1015800	1016800	0.3183	-0.0377
CP003879.1	1016000	1017000	0.3243	-0.0679
CP003879.1	1016200	1017200	0.3183	-0.0692
CP003879.1	1016400	1017400	0.2983	-0.0671
CP003879.1	1016600	1017600	0.2873	-0.0732
CP003879.1	1016800	1017800	0.2923	-0.0822
CP003879.1	1017000	1018000	0.3013	-0.1163
CP003879.1	1017200	1018200	0.3103	-0.1484
CP003879.1	1017400	1018400	0.3213	-0.1589
CP003879.1	1017600	1018600	0.3143	-0.1975
CP003879.1	1017800	1018800	0.3103	-0.2129
CP003879.1	1018000	1019000	0.2953	-0.2203
CP003879.1	1018200	1019200	0.2983	-0.1544
CP003879.1	1018400	1019400	0.2973	-0.1246
CP003879.1	1018600	1019600	0.3023	-0.1457
CP003879.1	1018800	1019800	0.3183	-0.1132
CP003879.1	1019000	1020000	0.3213	-0.0966
CP003879.1	1019200	1020200	0.3173	-0.1609
CP003879.1	1019400	1020400	0.3273	-0.2538
CP003879.1	1019600	1020600	0.3323	-0.1747
CP003879.1	1019800	1020800	0.3223	-0.2174
CP003879.1	1020000	1021000	0.3163	-0.2152
CP003879.1	1020200	1021200	0.3133	-0.2204
CP003879.1	1020400	1021400	0.3043	-0.1645
CP003879.1	1020600	1021600	0.3033	-0.1353
CP003879.1	1020800	1021800	0.2993	-0.0635
CP003879.1	1021000	1022000	0.3073	-0.0423
CP003879.1	1021200	1022200	0.3183	-0.0126
CP003879.1	1021400	1022400	0.3203	0.0187
CP003879.1	1021600	1022600	0.3193	-0.0408
CP003879.1	1021800	1022800	0.3243	-0.0370
CP003879.1	1022000	1023000	0.3273	-0.0398
CP003879.1	1022200	1023200	0.3183	-0.0314
CP003879.1	1022400	1023400	0.3133	-0.0224
CP003879.1	1022600	1023600	0.3083	0.0325
CP003879.1	1022800	1023800	0.2943	0.0204
CP003879.1	1023000	1024000	0.2843	0.0141
CP003879.1	1023200	1024200	0.2883	0.0278
CP003879.1	1023400	1024400	0.3003	0.0267
CP003879.1	1023600	1024600	0.2903	0.0138
CP003879.1	1023800	1024800	0.3003	0.0133
CP003879.1	1024000	1025000	0.3013	-0.0033
CP003879.1	1024200	1025200	0.2843	-0.0493
CP003879.1	1024400	1025400	0.2733	-0.0916
CP003879.1	1024600	1025600	0.2813	-0.1032
CP003879.1	1024800	1025800	0.2893	-0.1696
CP003879.1	1025000	1026000	0.2983	-0.1611
CP003879.1	1025200	1026200	0.3073	-0.1792
CP003879.1	1025400	1026400	0.3083	-0.1753
CP003879.1	1025600	1026600	0.3113	-0.2090
CP003879.1	1025800	1026800	0.3083	-0.2013
CP003879.1	1026000	1027000	0.2963	-0.1689
CP003879.1	1026200	1027200	0.2873	-0.1568
CP003879.1	1026400	1027400	0.2833	-0.0954
CP003879.1	1026600	1027600	0.2893	-0.1003
CP003879.1	1026800	1027800	0.2983	-0.1141
CP003879.1	1027000	1028000	0.3143	-0.1529
CP003879.1	1027200	1028200	0.3333	-0.1471
CP003879.1	1027400	1028400	0.3343	-0.1737
CP003879.1	1027600	1028600	0.3323	-0.1325
CP003879.1	1027800	1028800	0.3233	-0.0898
CP003879.1	1028000	1029000	0.3323	-0.0904
CP003879.1	1028200	1029200	0.3113	-0.0932
CP003879.1	1028400	1029400	0.3183	-0.0818
CP003879.1	1028600	1029600	0.3173	-0.0915
CP003879.1	1028800	1029800	0.3263	-0.1043
CP003879.1	1029000	1030000	0.3213	-0.1402
CP003879.1	1029200	1030200	0.3303	-0.1212
CP003879.1	1029400	1030400	0.3133	-0.1310
CP003879.1	1029600	1030600	0.3043	-0.1250
CP003879.1	1029800	1030800	0.3043	-0.0789
CP003879.1	1030000	1031000	0.2843	0.0282
CP003879.1	1030200	1031200	0.2803	0.0143
CP003879.1	1030400	1031400	0.2883	-0.0139
CP003879.1	1030600	1031600	0.2793	-0.0323
CP003879.1	1030800	1031800	0.2813	-0.0605
CP003879.1	1031000	1032000	0.2913	-0.0584
CP003879.1	1031200	1032200	0.3013	-0.0498
CP003879.1	1031400	1032400	0.3083	-0.0130
CP003879.1	1031600	1032600	0.3273	-0.0398
CP003879.1	1031800	1032800	0.3093	-0.0421
CP003879.1	1032000	1033000	0.3243	-0.0247
CP003879.1	1032200	1033200	0.3333	0.0150
CP003879.1	1032400	1033400	0.3473	0.0029
CP003879.1	1032600	1033600	0.3504	0.0286
CP003879.1	1032800	1033800	0.3624	0.0000
CP003879.1	1033000	1034000	0.3413	-0.0205
CP003879.1	1033200	1034200	0.3383	-0.0355
CP003879.1	1033400	1034400	0.3463	-0.0347
CP003879.1	1033600	1034600	0.3473	-0.0548
CP003879.1	1033800	1034800	0.3574	-0.0140
CP003879.1	1034000	1035000	0.3794	-0.0343
CP003879.1	1034200	1035200	0.3934	-0.0789
CP003879.1	1034400	1035400	0.3704	-0.1189
CP003879.1	1034600	1035600	0.3764	-0.0904
CP003879.1	1034800	1035800	0.3824	-0.1152
CP003879.1	1035000	1036000	0.3814	-0.1339
CP003879.1	1035200	1036200	0.3734	-0.1153
CP003879.1	1035400	1036400	0.3944	-0.0711
CP003879.1	1035600	1036600	0.3994	-0.0777
CP003879.1	1035800	1036800	0.4004	-0.0850
CP003879.1	1036000	1037000	0.4074	-0.1351
CP003879.1	1036200	1037200	0.4244	-0.1462
CP003879.1	1036400	1037400	0.4314	-0.1694
CP003879.1	1036600	1037600	0.4254	-0.2000
CP003879.1	1036800	1037800	0.4244	-0.2123
CP003879.1	1037000	1038000	0.4264	-0.1643
CP003879.1	1037200	1038200	0.4084	-0.1716
CP003879.1	1037400	1038400	0.3974	-0.1839
CP003879.1	1037600	1038600	0.4074	-0.1843
CP003879.1	1037800	1038800	0.4084	-0.1765
CP003879.1	1038000	1039000	0.4124	-0.1990
CP003879.1	1038200	1039200	0.4234	-0.2104
CP003879.1	1038400	1039400	0.4174	-0.1942
CP003879.1	1038600	1039600	0.4004	-0.2050
CP003879.1	1038800	1039800	0.4064	-0.2020
CP003879.1	1039000	1040000	0.3974	-0.1587
CP003879.1	1039200	1040200	0.3934	-0.1450
CP003879.1	1039400	1040400	0.3914	-0.1100
CP003879.1	1039600	1040600	0.3884	-0.0619
CP003879.1	1039800	1040800	0.3694	-0.0515
CP003879.1	1040000	1041000	0.3654	-0.0466
CP003879.1	1040200	1041200	0.3684	-0.0380
CP003879.1	1040400	1041400	0.3694	-0.0949
CP003879.1	1040600	1041600	0.3764	-0.1170
CP003879.1	1040800	1041800	0.3774	-0.1088
CP003879.1	1041000	1042000	0.3784	-0.1746
CP003879.1	1041200	1042200	0.3594	-0.1866
CP003879.1	1041400	1042400	0.3483	-0.1609
CP003879.1	1041600	1042600	0.3373	-0.1276
CP003879.1	1041800	1042800	0.3353	-0.1045
CP003879.1	1042000	1043000	0.3403	-0.0765
CP003879.1	1042200	1043200	0.3413	-0.0674
CP003879.1	1042400	1043400	0.3504	-0.0457
CP003879.1	1042600	1043600	0.3604	-0.0167
CP003879.1	1042800	1043800	0.3644	-0.0385
CP003879.1	1043000	1044000	0.3403	-0.0471
CP003879.1	1043200	1044200	0.3423	-0.0175
CP003879.1	1043400	1044400	0.3433	-0.0379
CP003879.1	1043600	1044600	0.3433	-0.0787
CP003879.1	1043800	1044800	0.3393	-0.0973
CP003879.1	1044000	1045000	0.3524	-0.0455
CP003879.1	1044200	1045200	0.3644	-0.0549
CP003879.1	1044400	1045400	0.3654	-0.0575
CP003879.1	1044600	1045600	0.3624	-0.0829
CP003879.1	1044800	1045800	0.3704	-0.1027
CP003879.1	1045000	1046000	0.3624	-0.0939
CP003879.1	1045200	1046200	0.3463	-0.1329
CP003879.1	1045400	1046400	0.3413	-0.1144
CP003879.1	1045600	1046600	0.3363	-0.1071
CP003879.1	1045800	1046800	0.3343	-0.0719
CP003879.1	1046000	1047000	0.3373	-0.1276
CP003879.1	1046200	1047200	0.3393	-0.1327
CP003879.1	1046400	1047400	0.3303	-0.1697
CP003879.1	1046600	1047600	0.3514	-0.1738
CP003879.1	1046800	1047800	0.3554	-0.2169
CP003879.1	1047000	1048000	0.3594	-0.1978
CP003879.1	1047200	1048200	0.3624	-0.1492
CP003879.1	1047400	1048400	0.3814	-0.1339
CP003879.1	1047600	1048600	0.3654	-0.1781
CP003879.1	1047800	1048800	0.3413	-0.1848
CP003879.1	1048000	1049000	0.3383	-0.2426
CP003879.1	1048200	1049200	0.3393	-0.2743
CP003879.1	1048400	1049400	0.3243	-0.2901
CP003879.1	1048600	1049600	0.3233	-0.2879
CP003879.1	1048800	1049800	0.3323	-0.2169
CP003879.1	1049000	1050000	0.3343	-0.1257
CP003879.1	1049200	1050200	0.3383	-0.1834
CP003879.1	1049400	1050400	0.3504	-0.1943
CP003879.1	1049600	1050600	0.3644	-0.1374
CP003879.1	1049800	1050800	0.3954	-0.1797
CP003879.1	1050000	1051000	0.3894	-0.2339
CP003879.1	1050200	1051200	0.4014	-0.1621
CP003879.1	1050400	1051400	0.4074	-0.1794
CP003879.1	1050600	1051600	0.3974	-0.1839
CP003879.1	1050800	1051800	0.3764	-0.1170
CP003879.1	1051000	1052000	0.3914	-0.0946
CP003879.1	1051200	1052200	0.3844	-0.1302
CP003879.1	1051400	1052400	0.3764	-0.1064
CP003879.1	1051600	1052600	0.3534	-0.0878
CP003879.1	1051800	1052800	0.3423	-0.0819
CP003879.1	1052000	1053000	0.3383	-0.0059
CP003879.1	1052200	1053200	0.3473	0.0893
CP003879.1	1052400	1053400	0.3493	0.1805
CP003879.1	1052600	1053600	0.3784	0.1640
CP003879.1	1052800	1053800	0.3874	0.1473
CP003879.1	1053000	1054000	0.3854	0.0909
CP003879.1	1053200	1054200	0.3754	0.0507
CP003879.1	1053400	1054400	0.3774	0.0133
CP003879.1	1053600	1054600	0.3764	0.0585
CP003879.1	1053800	1054800	0.3804	0.0263
CP003879.1	1054000	1055000	0.3744	0.0428
CP003879.1	1054200	1055200	0.3704	0.0378
CP003879.1	1054400	1055400	0.3554	0.0704
CP003879.1	1054600	1055600	0.3493	0.0201
CP003879.1	1054800	1055800	0.3514	0.0085
CP003879.1	1055000	1056000	0.3504	0.0343
CP003879.1	1055200	1056200	0.3453	0.0435
CP003879.1	1055400	1056400	0.3483	0.0000
CP003879.1	1055600	1056600	0.3423	-0.0058
CP003879.1	1055800	1056800	0.3323	0.0301
CP003879.1	1056000	1057000	0.3273	-0.0153
CP003879.1	1056200	1057200	0.3303	-0.0545
CP003879.1	1056400	1057400	0.3333	0.0030
CP003879.1	1056600	1057600	0.3433	0.0845
CP003879.1	1056800	1057800	0.3624	0.0994
CP003879.1	1057000	1058000	0.3724	0.1828
CP003879.1	1057200	1058200	0.3774	0.2202
CP003879.1	1057400	1058400	0.3764	0.2181
CP003879.1	1057600	1058600	0.3704	0.2054
CP003879.1	1057800	1058800	0.3784	0.2222
CP003879.1	1058000	1059000	0.3824	0.2094
CP003879.1	1058200	1059200	0.3854	0.2208
CP003879.1	1058400	1059400	0.3644	0.2088
CP003879.1	1058600	1059600	0.3604	0.1444
CP003879.1	1058800	1059800	0.3453	0.0957
CP003879.1	1059000	1060000	0.3443	0.0872
CP003879.1	1059200	1060200	0.3534	0.0765
CP003879.1	1059400	1060400	0.3624	0.0552
CP003879.1	1059600	1060600	0.3774	0.0769
CP003879.1	1059800	1060800	0.3804	0.1158
CP003879.1	1060000	1061000	0.3594	0.0752
CP003879.1	1060200	1061200	0.3413	0.0147
CP003879.1	1060400	1061400	0.3504	-0.0457
CP003879.1	1060600	1061600	0.3293	-0.1125
CP003879.1	1060800	1061800	0.3213	-0.1963
CP003879.1	1061000	1062000	0.3373	-0.2404
CP003879.1	1061200	1062200	0.3544	-0.2034
CP003879.1	1061400	1062400	0.3574	-0.1597
CP003879.1	1061600	1062600	0.3644	-0.0989
CP003879.1	1061800	1062800	0.3624	-0.1105
CP003879.1	1062000	1063000	0.3373	-0.0326
CP003879.1	1062200	1063200	0.3103	-0.0258
CP003879.1	1062400	1063400	0.3193	-0.0219
CP003879.1	1062600	1063600	0.3213	-0.1028
CP003879.1	1062800	1063800	0.3303	-0.1152
CP003879.1	1063000	1064000	0.3594	-0.1421
CP003879.1	1063200	1064200	0.3674	-0.1499
CP003879.1	1063400	1064400	0.3774	-0.2095
CP003879.1	1063600	1064600	0.3574	-0.1597
CP003879.1	1063800	1064800	0.3453	-0.0609
CP003879.1	1064000	1065000	0.3493	-0.0430
CP003879.1	1064200	1065200	0.3554	0.0085
CP003879.1	1064400	1065400	0.3383	0.0651
CP003879.1	1064600	1065600	0.3674	0.0572
CP003879.1	1064800	1065800	0.3754	0.0080
CP003879.1	1065000	1066000	0.3784	-0.0106
CP003879.1	1065200	1066200	0.3794	-0.0554
CP003879.1	1065400	1066400	0.3674	-0.0518
CP003879.1	1065600	1066600	0.3614	-0.0914
CP003879.1	1065800	1066800	0.3564	-0.0899
CP003879.1	1066000	1067000	0.3413	-0.0909
CP003879.1	1066200	1067200	0.3343	-0.0898
CP003879.1	1066400	1067400	0.3363	-0.0774
CP003879.1	1066600	1067600	0.3373	-0.0386
CP003879.1	1066800	1067800	0.3443	-0.0465
CP003879.1	1067000	1068000	0.3463	-0.0520
CP003879.1	1067200	1068200	0.3423	-0.0234
CP003879.1	1067400	1068400	0.3534	-0.0708
CP003879.1	1067600	1068600	0.3453	-0.0783
CP003879.1	1067800	1068800	0.3423	-0.0760
CP003879.1	1068000	1069000	0.3453	-0.0725
CP003879.1	1068200	1069200	0.3443	-0.1105
CP003879.1	1068400	1069400	0.3433	-0.1254
CP003879.1	1068600	1069600	0.3343	-0.1497
CP003879.1	1068800	1069800	0.3303	-0.1333
CP003879.1	1069000	1070000	0.3323	-0.1566
CP003879.1	1069200	1070200	0.3413	-0.1437
CP003879.1	1069400	1070400	0.3473	-0.1297
CP003879.1	1069600	1070600	0.3514	-0.1282
CP003879.1	1069800	1070800	0.3544	-0.1186
CP003879.1	1070000	1071000	0.3594	-0.1309
CP003879.1	1070200	1071200	0.3524	-0.1193
CP003879.1	1070400	1071400	0.3433	-0.0962
CP003879.1	1070600	1071600	0.3544	-0.1017
CP003879.1	1070800	1071800	0.3493	-0.1175
CP003879.1	1071000	1072000	0.3564	-0.0899
CP003879.1	1071200	1072200	0.3664	-0.1530
CP003879.1	1071400	1072400	0.3714	-0.1968
CP003879.1	1071600	1072600	0.3684	-0.1685
CP003879.1	1071800	1072800	0.3644	-0.1758
CP003879.1	1072000	1073000	0.3423	-0.2047
CP003879.1	1072200	1073200	0.3303	-0.1697
CP003879.1	1072400	1073400	0.3303	-0.1576
CP003879.1	1072600	1073600	0.3213	-0.1838
CP003879.1	1072800	1073800	0.3343	-0.2036
CP003879.1	1073000	1074000	0.3403	-0.2176
CP003879.1	1073200	1074200	0.3413	-0.2258
CP003879.1	1073400	1074400	0.3373	-0.2107
CP003879.1	1073600	1074600	0.3443	-0.1744
CP003879.1	1073800	1074800	0.3343	-0.1976
CP003879.1	1074000	1075000	0.3514	-0.1795
CP003879.1	1074200	1075200	0.3634	-0.1680
CP003879.1	1074400	1075400	0.3574	-0.1877
CP003879.1	1074600	1075600	0.3514	-0.2080
CP003879.1	1074800	1075800	0.3634	-0.1736
CP003879.1	1075000	1076000	0.3504	-0.1657
CP003879.1	1075200	1076200	0.3504	-0.1600
CP003879.1	1075400	1076400	0.3634	-0.1405
CP003879.1	1075600	1076600	0.3814	-0.1391
CP003879.1	1075800	1076800	0.3754	-0.1467
CP003879.1	1076000	1077000	0.3814	-0.1391
CP003879.1	1076200	1077200	0.3744	-0.1497
CP003879.1	1076400	1077400	0.3724	-0.1129
CP003879.1	1076600	1077600	0.3724	-0.1237
CP003879.1	1076800	1077800	0.3874	-0.1421
CP003879.1	1077000	1078000	0.3834	-0.1488
CP003879.1	1077200	1078200	0.3914	-0.1355
CP003879.1	1077400	1078400	0.3804	-0.1579
CP003879.1	1077600	1078600	0.3724	-0.1613
CP003879.1	1077800	1078800	0.3443	-0.1163
CP003879.1	1078000	1079000	0.3473	-0.1239
CP003879.1	1078200	1079200	0.3463	-0.1503
CP003879.1	1078400	1079400	0.3604	-0.1722
CP003879.1	1078600	1079600	0.3664	-0.1749
CP003879.1	1078800	1079800	0.3904	-0.1897
CP003879.1	1079000	1080000	0.3764	-0.1915
CP003879.1	1079200	1080200	0.3724	-0.1398
CP003879.1	1079400	1080400	0.3554	-0.1211
CP003879.1	1079600	1080600	0.3564	-0.1348
CP003879.1	1079800	1080800	0.3534	-0.1275
CP003879.1	1080000	1081000	0.3594	-0.1643
CP003879.1	1080200	1081200	0.3624	-0.1934
CP003879.1	1080400	1081400	0.3754	-0.1787
CP003879.1	1080600	1081600	0.3784	-0.1376
CP003879.1	1080800	1081800	0.3724	-0.1667
CP003879.1	1081000	1082000	0.3734	-0.1582
CP003879.1	1081200	1082200	0.3824	-0.1832
CP003879.1	1081400	1082400	0.3904	-0.2103
CP003879.1	1081600	1082600	0.3804	-0.2368
CP003879.1	1081800	1082800	0.3754	-0.2427
CP003879.1	1082000	1083000	0.3844	-0.2135
CP003879.1	1082200	1083200	0.3794	-0.2032
CP003879.1	1082400	1083400	0.3514	-0.1738
CP003879.1	1082600	1083600	0.3453	-0.2174
CP003879.1	1082800	1083800	0.3413	-0.1906
CP003879.1	1083000	1084000	0.3213	-0.1651
CP003879.1	1083200	1084200	0.3103	-0.1097
CP003879.1	1083400	1084400	0.3273	-0.0581
CP003879.1	1083600	1084600	0.3373	0.0089
CP003879.1	1083800	1084800	0.3443	0.0407
CP003879.1	1084000	1085000	0.3584	0.0279
CP003879.1	1084200	1085200	0.3504	0.0343
CP003879.1	1084400	1085400	0.3333	0.0090
CP003879.1	1084600	1085600	0.3323	0.0422
CP003879.1	1084800	1085800	0.3363	0.0595
CP003879.1	1085000	1086000	0.3413	0.1026
CP003879.1	1085200	1086200	0.3544	0.1186
CP003879.1	1085400	1086400	0.3734	0.1367
CP003879.1	1085600	1086600	0.3694	0.1653
CP003879.1	1085800	1086800	0.3544	0.1525
CP003879.1	1086000	1087000	0.3393	0.1268
CP003879.1	1086200	1087200	0.3433	0.1429
CP003879.1	1086400	1087400	0.3483	0.1437
CP003879.1	1086600	1087600	0.3504	0.1657
CP003879.1	1086800	1087800	0.3614	0.1911
CP003879.1	1087000	1088000	0.3684	0.2120
CP003879.1	1087200	1088200	0.3564	0.1910
CP003879.1	1087400	1088400	0.3413	0.1554
CP003879.1	1087600	1088600	0.3433	0.1370
CP003879.1	1087800	1088800	0.3333	0.0931
CP003879.1	1088000	1089000	0.3483	0.0862
CP003879.1	1088200	1089200	0.3574	0.1261
CP003879.1	1088400	1089400	0.3664	0.1257
CP003879.1	1088600	1089600	0.3684	0.1033
CP003879.1	1088800	1089800	0.3814	0.1234
CP003879.1	1089000	1090000	0.3584	0.1341
CP003879.1	1089200	1090200	0.3504	0.0857
CP003879.1	1089400	1090400	0.3273	0.1070
CP003879.1	1089600	1090600	0.3123	0.1090
CP003879.1	1089800	1090800	0.3143	0.1083
CP003879.1	1090000	1091000	0.3303	0.1273
CP003879.1	1090200	1091200	0.3323	0.1928
CP003879.1	1090400	1091400	0.3704	0.1514
CP003879.1	1090600	1091600	0.3764	0.1543
CP003879.1	1090800	1091800	0.3654	0.1781
CP003879.1	1091000	1092000	0.3554	0.1324
CP003879.1	1091200	1092200	0.3514	0.0883
CP003879.1	1091400	1092400	0.3153	0.1175
CP003879.1	1091600	1092600	0.3033	0.0957
CP003879.1	1091800	1092800	0.2973	0.0303
CP003879.1	1092000	1093000	0.3143	0.1019
CP003879.1	1092200	1093200	0.3333	0.1171
CP003879.1	1092400	1093400	0.3634	0.1460
CP003879.1	1092600	1093600	0.3944	0.1320
CP003879.1	1092800	1093800	0.4074	0.1548
CP003879.1	1093000	1094000	0.4084	0.1373
CP003879.1	1093200	1094200	0.3844	0.0990
CP003879.1	1093400	1094400	0.3734	0.0992
CP003879.1	1093600	1094600	0.3463	0.1272
CP003879.1	1093800	1094800	0.3203	0.1125
CP003879.1	1094000	1095000	0.3023	0.0861
CP003879.1	1094200	1095200	0.3193	0.0846
CP003879.1	1094400	1095400	0.3233	0.0464
CP003879.1	1094600	1095600	0.3313	0.0151
CP003879.1	1094800	1095800	0.3483	0.0517
CP003879.1	1095000	1096000	0.3433	0.0554
CP003879.1	1095200	1096200	0.3353	0.0567
CP003879.1	1095400	1096400	0.3363	0.0476
CP003879.1	1095600	1096600	0.3493	0.0888
CP003879.1	1095800	1096800	0.3423	0.0526
CP003879.1	1096000	1097000	0.3584	0.0391
CP003879.1	1096200	1097200	0.3554	0.0310
CP003879.1	1096400	1097400	0.3584	0.0503
CP003879.1	1096600	1097600	0.3383	0.0000
CP003879.1	1096800	1097800	0.3514	0.0142
CP003879.1	1097000	1098000	0.3413	0.0147
CP003879.1	1097200	1098200	0.3453	0.0319
CP003879.1	1097400	1098400	0.3524	0.0398
CP003879.1	1097600	1098600	0.3734	0.0134
CP003879.1	1097800	1098800	0.3594	0.0139
CP003879.1	1098000	1099000	0.3594	-0.0195
CP003879.1	1098200	1099200	0.3624	-0.0552
CP003879.1	1098400	1099400	0.3524	-0.1136
CP003879.1	1098600	1099600	0.3313	-0.0393
CP003879.1	1098800	1099800	0.3493	-0.0716
CP003879.1	1099000	1100000	0.3514	-0.0142
CP003879.1	1099200	1100200	0.3554	-0.0141
CP003879.1	1099400	1100400	0.3403	-0.0176
CP003879.1	1099600	1100600	0.3504	-0.0743
CP003879.1	1099800	1100800	0.3413	-0.0850
CP003879.1	1100000	1101000	0.3353	-0.1343
CP003879.1	1100200	1101200	0.3293	-0.1246
CP003879.1	1100400	1101400	0.3443	-0.1512
CP003879.1	1100600	1101600	0.3423	-0.1462
CP003879.1	1100800	1101800	0.3504	-0.0743
CP003879.1	1101000	1102000	0.3534	-0.1048
CP003879.1	1101200	1102200	0.3574	-0.1373
CP003879.1	1101400	1102400	0.3443	-0.0988
CP003879.1	1101600	1102600	0.3574	-0.1373
